SEQAUXNOTAFISCAL;NROEMPRESA;NOMEREDUZIDO;NUMERONF;SERIENF;SEQPESSOA;NOMEPESSOA;TIPNOTAFISCAL;OPERACAO;PRODUTO;DIASPRAZO;DESCGENERICA;VALORANTIGO;VALORNOVO;DTAHORALTERACAO;USUALTERACAO;TERMINALUSUALTERA;APPORIGEM;VERSAOSISTEMA;NFECHAVEACESSO
83677;27;R027-EMP.PNS;38806;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Mensagem retorno da manIfestação ao destinatário;;MANIFESTAÇÃO DO DESTINATÁRIO PROCESSADA - Ciencia da Operacao;2026-08-26-00.20.04.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000388061694593764
83678;27;R027-EMP.PNS;38807;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Status de retorno da manIfestação ao destinatário;;135;2026-08-26-00.20.04.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000388071448926261
83678;27;R027-EMP.PNS;38807;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Mensagem retorno da manIfestação ao destinatário;;MANIFESTAÇÃO DO DESTINATÁRIO PROCESSADA - Ciencia da Operacao;2026-08-26-00.20.04.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000388071448926261
83566;27;R027-EMP.PNS;2194;3;1;1 - FRIBAL CALHAU;E;AN;;;Status de retorno da manIfestação ao destinatário;;135;2026-08-26-00.20.04.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260807555950000121550030000021941646441425
83566;27;R027-EMP.PNS;2194;3;1;1 - FRIBAL CALHAU;E;AN;;;Mensagem retorno da manIfestação ao destinatário;;MANIFESTAÇÃO DO DESTINATÁRIO PROCESSADA - Ciencia da Operacao;2026-08-26-00.20.04.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260807555950000121550030000021941646441425
83617;27;R027-EMP.PNS;1817;3;29;29 - PONTA D AREIA;E;AN;;;Status de retorno da manIfestação ao destinatário;;135;2026-08-26-00.20.04.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260807555950002922550030000018171628378340
83617;27;R027-EMP.PNS;1817;3;29;29 - PONTA D AREIA;E;AN;;;Mensagem retorno da manIfestação ao destinatário;;MANIFESTAÇÃO DO DESTINATÁRIO PROCESSADA - Ciencia da Operacao;2026-08-26-00.20.04.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260807555950002922550030000018171628378340
83520;27;R027-EMP.PNS;38679;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Status de retorno da manIfestação ao destinatário;;135;2026-08-26-00.20.05.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000386791653088246
83520;27;R027-EMP.PNS;38679;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Mensagem retorno da manIfestação ao destinatário;;MANIFESTAÇÃO DO DESTINATÁRIO PROCESSADA - Ciencia da Operacao;2026-08-26-00.20.05.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000386791653088246
83559;27;R027-EMP.PNS;38709;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Status de retorno da manIfestação ao destinatário;;135;2026-08-26-00.20.05.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000387091805221327
83559;27;R027-EMP.PNS;38709;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Mensagem retorno da manIfestação ao destinatário;;MANIFESTAÇÃO DO DESTINATÁRIO PROCESSADA - Ciencia da Operacao;2026-08-26-00.20.05.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000387091805221327
83596;27;R027-EMP.PNS;38724;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Status de retorno da manIfestação ao destinatário;;135;2026-08-26-00.20.05.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000387241940354441
83596;27;R027-EMP.PNS;38724;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Mensagem retorno da manIfestação ao destinatário;;MANIFESTAÇÃO DO DESTINATÁRIO PROCESSADA - Ciencia da Operacao;2026-08-26-00.20.05.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000387241940354441
83651;27;R027-EMP.PNS;38773;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Status de retorno da manIfestação ao destinatário;;135;2026-08-26-00.20.05.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000387731420698949
83651;27;R027-EMP.PNS;38773;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Mensagem retorno da manIfestação ao destinatário;;MANIFESTAÇÃO DO DESTINATÁRIO PROCESSADA - Ciencia da Operacao;2026-08-26-00.20.05.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000387731420698949
83659;27;R027-EMP.PNS;38780;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Status de retorno da manIfestação ao destinatário;;135;2026-08-26-00.20.05.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000387801580274289
83659;27;R027-EMP.PNS;38780;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Mensagem retorno da manIfestação ao destinatário;;MANIFESTAÇÃO DO DESTINATÁRIO PROCESSADA - Ciencia da Operacao;2026-08-26-00.20.05.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000387801580274289
83660;27;R027-EMP.PNS;38781;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Status de retorno da manIfestação ao destinatário;;135;2026-08-26-00.20.05.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000387811497262306
83660;27;R027-EMP.PNS;38781;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Mensagem retorno da manIfestação ao destinatário;;MANIFESTAÇÃO DO DESTINATÁRIO PROCESSADA - Ciencia da Operacao;2026-08-26-00.20.05.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000387811497262306
83679;27;R027-EMP.PNS;38808;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Status de retorno da manIfestação ao destinatário;;135;2026-08-26-00.20.05.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000388081441725624
83679;27;R027-EMP.PNS;38808;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Mensagem retorno da manIfestação ao destinatário;;MANIFESTAÇÃO DO DESTINATÁRIO PROCESSADA - Ciencia da Operacao;2026-08-26-00.20.05.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000388081441725624
83683;27;R027-EMP.PNS;38812;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Status de retorno da manIfestação ao destinatário;;135;2026-08-26-00.20.05.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000388121601383478
83683;27;R027-EMP.PNS;38812;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;AN;;;Mensagem retorno da manIfestação ao destinatário;;MANIFESTAÇÃO DO DESTINATÁRIO PROCESSADA - Ciencia da Operacao;2026-08-26-00.20.05.000000;SYSTEM;205009-NDD-INST;9;26.01.18;21260803835761000151550030000388121601383478
83687;64;R064-EMP.THE;38816;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IN;;;;;;2026-08-26-01.21.06.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388161626798816
83687;64;R064-EMP.THE;38816;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;3587 - NATURAL ONE LAR 900ML;;Produto;;3587;2026-08-26-01.21.06.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388161626798816
83687;64;R064-EMP.THE;38816;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;13437 - BEB KOMB BIOZEN LIM 300M;;Produto;;13437;2026-08-26-01.21.06.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388161626798816
83687;64;R064-EMP.THE;38816;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;18707 - BEB KOMB BIOZEN FTS 300M;;Produto;;18707;2026-08-26-01.21.06.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388161626798816
83688;64;R064-EMP.THE;38817;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IN;;;;;;2026-08-26-01.21.06.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388171453965845
83688;64;R064-EMP.THE;38817;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;1001 - IOG DANONE BAUNILHA SEM;;Produto;;1001;2026-08-26-01.21.06.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388171453965845
83689;64;R064-EMP.THE;38818;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IN;;;;;;2026-08-26-01.21.06.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388181493259213
83689;64;R064-EMP.THE;38818;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;865 - IOG DANONE CORPUS MORAN;;Produto;;865;2026-08-26-01.21.06.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388181493259213
83690;64;R064-EMP.THE;38819;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IN;;;;;;2026-08-26-01.21.07.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388191475722729
83690;64;R064-EMP.THE;38819;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;3689 - IOG V CAMPO WH BAUN 250G;;Produto;;3689;2026-08-26-01.21.07.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388191475722729
83690;64;R064-EMP.THE;38819;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;9150 - IOG VERDE CAMPO WHEY 11;;Produto;;9150;2026-08-26-01.21.07.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388191475722729
83690;64;R064-EMP.THE;38819;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;10645 - IOG V CAMPO WH C CR 250G;;Produto;;10645;2026-08-26-01.21.07.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388191475722729
83691;64;R064-EMP.THE;38820;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IN;;;;;;2026-08-26-01.21.07.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388201126440354
83691;64;R064-EMP.THE;38820;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;13655 - REQUEIJAO CATUPIRY 1535;;Produto;;13655;2026-08-26-01.21.07.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388201126440354
83691;64;R064-EMP.THE;38820;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;13702 - TOMATE SECO ARCOBELLO 3;;Produto;;13702;2026-08-26-01.21.07.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388201126440354
83691;64;R064-EMP.THE;38820;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;18215 - REQUEIJ LACFREE TRAD;;Produto;;18215;2026-08-26-01.21.07.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388201126440354
83692;64;R064-EMP.THE;38821;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IN;;;;;;2026-08-26-01.21.07.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388211579190136
83692;64;R064-EMP.THE;38821;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;13655 - REQUEIJAO CATUPIRY 1535;;Produto;;13655;2026-08-26-01.21.07.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388211579190136
83693;64;R064-EMP.THE;38822;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IN;;;;;;2026-08-26-01.22.39.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388221850813553
83693;64;R064-EMP.THE;38822;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;18902 - PEITO PERU SEARA DEFUMA;;Produto;;18902;2026-08-26-01.22.39.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388221850813553
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IN;;;;;;2026-08-26-01.22.39.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;2233 - IOG DANONE MORANGO SEMI;;Produto;;2233;2026-08-26-01.22.39.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;3868 - PRESUNTO CRU VITO BALDU;;Produto;;3868;2026-08-26-01.22.39.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;6080 - BEB LACTEA VERDE CAMPO;;Produto;;6080;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;6125 - LING PRIMOR SUINA TRAD;;Produto;;6125;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;6979 - BEB LACTEA VERDE CAMPO;;Produto;;6979;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;6997 - BEB LACT YOPRO WHEY 15G;;Produto;;6997;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;7272 - BEB LACTEA VERDE CAMPO;;Produto;;7272;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;7450 - IOG YORG BLEND MEL 130G;;Produto;;7450;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;8209 - SALSICHA SEARA HOT DOG;;Produto;;8209;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;9185 - MORTADELA BALDUCCI C PI;;Produto;;9185;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;9387 - MARGARINA DELICIA CREMO;;Produto;;9387;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;11496 - BEB LACT YOPRO WHEY 15G;;Produto;;11496;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;12353 - BEB LACT YOPRO WHEY 15G;;Produto;;12353;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;13943 - BEB LACT YOPRO WHEY 15G;;Produto;;13943;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;14822 - BEB LACTEA VERDE CAMPO;;Produto;;14822;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;15041 - BEB LACTEA VERDE CAMPO;;Produto;;15041;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;15249 - BEB LACT V CAMPO 100 WH;;Produto;;15249;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;15363 - BEB LACT YOPRO WHEY 15G;;Produto;;15363;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;16693 - MORTADELA CERATTI BOLOG;;Produto;;16693;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;18049 - BEB LACT YOPRO WHEY 15G;;Produto;;18049;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;23513 - COSTELA SUINA DEF KASSEL;;Produto;;23513;2026-08-26-01.22.40.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83694;64;R064-EMP.THE;38823;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;26565 - MANT V CAMP LACFREE 200G;;Produto;;26565;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388231849260233
83695;64;R064-EMP.THE;38824;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IN;;;;;;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388241873722893
83695;64;R064-EMP.THE;38824;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;348 - IOG ACTIVIA DANONE MOR;;Produto;;348;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388241873722893
83695;64;R064-EMP.THE;38824;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;5178 - IOG DANONE NAT S DN 160G;;Produto;;5178;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388241873722893
83695;64;R064-EMP.THE;38824;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;5957 - QUEIJO CHEDDAR POLENGHI;;Produto;;5957;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388241873722893
83695;64;R064-EMP.THE;38824;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;6780 - IOG DANONE YOPRO WHEY P;;Produto;;6780;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388241873722893
83695;64;R064-EMP.THE;38824;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;10072 - BACON SEARA GOURMET FAT;;Produto;;10072;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388241873722893
83695;64;R064-EMP.THE;38824;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;14034 - BACON SADIA FATIADO 250;;Produto;;14034;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388241873722893
83695;64;R064-EMP.THE;38824;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;14442 - IOG YOPRO ACAI BAN 160G;;Produto;;14442;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388241873722893
83695;64;R064-EMP.THE;38824;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;14950 - IOG YOPRO POL NAT 160G;;Produto;;14950;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388241873722893
83695;64;R064-EMP.THE;38824;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;17652 - IOG YOPRO POL MOR 160G;;Produto;;17652;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388241873722893
83695;64;R064-EMP.THE;38824;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;18192 - IOG DANONE NAT DESN 160G;;Produto;;18192;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388241873722893
83696;64;R064-EMP.THE;38825;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IN;;;;;;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388251918450762
83696;64;R064-EMP.THE;38825;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;990 - IOG VERDE CAMPO WHEY 21;;Produto;;990;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388251918450762
83696;64;R064-EMP.THE;38825;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;1016 - IOG VERDE CAMPO WHEY 14;;Produto;;1016;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388251918450762
83696;64;R064-EMP.THE;38825;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;1428 - QUEIJO PRATO POLENGHI S;;Produto;;1428;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388251918450762
83696;64;R064-EMP.THE;38825;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;1437 - IOG ACTIVIA DANONE AMEI;;Produto;;1437;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388251918450762
83696;64;R064-EMP.THE;38825;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;2068 - PETTIT DANONINHO MORANG;;Produto;;2068;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388251918450762
83696;64;R064-EMP.THE;38825;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;2819 - IOG VIGOR GREGO TRAD 90;;Produto;;2819;2026-08-26-01.22.41.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000388251918450762
