SEQAUXNOTAFISCAL;NROEMPRESA;NOMEREDUZIDO;NUMERONF;SERIENF;SEQPESSOA;NOMEPESSOA;TIPNOTAFISCAL;OPERACAO;PRODUTO;DIASPRAZO;DESCGENERICA;VALORANTIGO;VALORNOVO;DTAHORALTERACAO;USUALTERACAO;TERMINALUSUALTERA;APPORIGEM;VERSAOSISTEMA;NFECHAVEACESSO
82951;63;R063-MERC STI;38391;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;9300 - SALSICHA SEARA LONGUETT;;Produto;;9300;2026-08-25-00.19.17.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383911523835627
82951;63;R063-MERC STI;38391;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;10281 - LING CALAB SEARA FININH;;Produto;;10281;2026-08-25-00.19.17.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383911523835627
82951;63;R063-MERC STI;38391;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;16236 - LING CALAB SADIA COZ DE;;Produto;;16236;2026-08-25-00.19.17.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383911523835627
82951;63;R063-MERC STI;38391;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;17187 - LING CALAB SADIA FININH;;Produto;;17187;2026-08-25-00.19.18.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383911523835627
82951;63;R063-MERC STI;38391;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;18388 - SALSICHA PERDIGAO VIENA;;Produto;;18388;2026-08-25-00.19.18.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383911523835627
82951;63;R063-MERC STI;38391;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;18706 - LING CALAB PERDIGAO FIN;;Produto;;18706;2026-08-25-00.19.18.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383911523835627
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IN;;;;;;2026-08-25-00.19.18.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;348 - IOG ACTIVIA DANONE MOR;;Produto;;348;2026-08-25-00.19.18.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;392 - MARGARINA SADIA QUALY L;;Produto;;392;2026-08-25-00.19.18.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;422 - QUEIJO CREAM CHEESE PHI;;Produto;;422;2026-08-25-00.19.18.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;865 - IOG DANONE CORPUS MORAN;;Produto;;865;2026-08-25-00.19.18.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;1275 - QUEIJO CREAM CHEESE CAT;;Produto;;1275;2026-08-25-00.19.19.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;2233 - IOG DANONE MORANGO SEMI;;Produto;;2233;2026-08-25-00.19.19.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;3204 - REQUEIJ REGINA CREM 180G;;Produto;;3204;2026-08-25-00.19.19.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;3482 - IOG VERDE CAMPO WHEY 21;;Produto;;3482;2026-08-25-00.19.19.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;4394 - REQUEIJAO CREM TIROLEZ;;Produto;;4394;2026-08-25-00.19.19.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;5325 - REQUEIJAO CREM DANUBIO;;Produto;;5325;2026-08-25-00.19.19.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;6080 - BEB LACTEA VERDE CAMPO;;Produto;;6080;2026-08-25-00.19.19.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;6761 - SOBREM DANETTE CHOC DAN;;Produto;;6761;2026-08-25-00.19.19.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;6780 - IOG DANONE YOPRO WHEY P;;Produto;;6780;2026-08-25-00.19.19.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;6979 - BEB LACTEA VERDE CAMPO;;Produto;;6979;2026-08-25-00.19.20.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;6997 - BEB LACT YOPRO WHEY 15G;;Produto;;6997;2026-08-25-00.19.20.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;8072 - MANTEIGA PRESIDENT TB C;;Produto;;8072;2026-08-25-00.19.20.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;8337 - IOG DANONE NAT LCM 160G;;Produto;;8337;2026-08-25-00.19.20.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;8745 - PAO ALHO MEZZANI TRADIC;;Produto;;8745;2026-08-25-00.19.20.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;10623 - REQUEIJAO CATUPIRY S LA;;Produto;;10623;2026-08-25-00.19.20.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;10733 - QUEIJO CREAM CHEESE CAT;;Produto;;10733;2026-08-25-00.19.20.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;10976 - MANTEIGA AVIACAO C SAL;;Produto;;10976;2026-08-25-00.19.20.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;11123 - IOG VIGOR GR ZERO 90G;;Produto;;11123;2026-08-25-00.19.21.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;11490 - IOG LACFREE BMM 170G;;Produto;;11490;2026-08-25-00.19.21.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;12374 - MANTEIGA REGINA 200G;;Produto;;12374;2026-08-25-00.19.21.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;13239 - MANTEIGA REAL PT 200G;;Produto;;13239;2026-08-25-00.19.21.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;13491 - IOG ACT QUIN F VERM 170G;;Produto;;13491;2026-08-25-00.19.21.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;13943 - BEB LACT YOPRO WHEY 15G;;Produto;;13943;2026-08-25-00.19.21.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;14543 - IOG VIGOR MIX VIV GRANO;;Produto;;14543;2026-08-25-00.19.21.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;16340 - QUEIJO CHEDDAR POLENGHI;;Produto;;16340;2026-08-25-00.19.21.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;16341 - REQUEIJAO LACFREE TRAD;;Produto;;16341;2026-08-25-00.19.21.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;16395 - IOG DANONE NAT MEL 160G;;Produto;;16395;2026-08-25-00.19.21.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;16448 - MARGARINA SADIA QUALY C;;Produto;;16448;2026-08-25-00.19.22.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;16679 - QUEIJO FUNDIDO FRA PRES;;Produto;;16679;2026-08-25-00.19.22.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;17020 - IOG LACFREE MOR 170G;;Produto;;17020;2026-08-25-00.19.22.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;17315 - IOG V CAMPO WH LIM 250G;;Produto;;17315;2026-08-25-00.19.22.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;17356 - MARGARINA SADIA QUALY C;;Produto;;17356;2026-08-25-00.19.22.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;17653 - MANTEIGA REAL PT 500G;;Produto;;17653;2026-08-25-00.19.22.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;18192 - IOG DANONE NAT DESN 160G;;Produto;;18192;2026-08-25-00.19.22.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;18369 - IOG DANONE COCO DESN 22;;Produto;;18369;2026-08-25-00.19.22.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;18449 - IOG V CAMPO WH COCO 250G;;Produto;;18449;2026-08-25-00.19.22.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;18670 - IOG DANONE GR F VERM 90G;;Produto;;18670;2026-08-25-00.19.22.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;18805 - IOG VIGOR MIX MOR COLOR;;Produto;;18805;2026-08-25-00.19.23.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;23199 - SOBR LACTEA CREMOSA CHOC;;Produto;;23199;2026-08-25-00.19.23.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82952;63;R063-MERC STI;38392;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;24601 - IOG V CAMPO ACAI 250ML;;Produto;;24601;2026-08-25-00.19.23.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383921935220589
82953;4;R004-EMP.COHAMA;38393;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IN;;;;;;2026-08-25-00.19.47.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383931628333626
82953;4;R004-EMP.COHAMA;38393;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;18902 - PEITO PERU SEARA DEFUMA;;Produto;;18902;2026-08-25-00.19.47.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383931628333626
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IN;;;;;;2026-08-25-00.19.47.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;348 - IOG ACTIVIA DANONE MOR;;Produto;;348;2026-08-25-00.19.47.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;422 - QUEIJO CREAM CHEESE PHI;;Produto;;422;2026-08-25-00.19.47.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;865 - IOG DANONE CORPUS MORAN;;Produto;;865;2026-08-25-00.19.47.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;1437 - IOG ACTIVIA DANONE AMEI;;Produto;;1437;2026-08-25-00.19.47.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;1635 - CR CHEES PHILAD Z L 150G;;Produto;;1635;2026-08-25-00.19.47.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;1717 - IOG KIDS VERDE CAMPO MO;;Produto;;1717;2026-08-25-00.19.47.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;2233 - IOG DANONE MORANGO SEMI;;Produto;;2233;2026-08-25-00.19.47.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;2819 - IOG VIGOR GREGO TRAD 90;;Produto;;2819;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;3029 - IOG VERDE CAMPO WHEY 30;;Produto;;3029;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;3482 - IOG VERDE CAMPO WHEY 21;;Produto;;3482;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;4832 - IOG V CAMPO WH TRAD 140G;;Produto;;4832;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;5419 - IOG VERDE CAMPO DESN 2;;Produto;;5419;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;6780 - IOG DANONE YOPRO WHEY P;;Produto;;6780;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;6979 - BEB LACTEA VERDE CAMPO;;Produto;;6979;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;6997 - BEB LACT YOPRO WHEY 15G;;Produto;;6997;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;7573 - MANTEIGA DA TERRA VALE;;Produto;;7573;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;8616 - IOG ACTIVIA DANONE AMEI;;Produto;;8616;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;8745 - PAO ALHO MEZZANI TRADIC;;Produto;;8745;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;9022 - IOG V CAMPO KIDS BM 170G;;Produto;;9022;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;9300 - SALSICHA SEARA LONGUETT;;Produto;;9300;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;9433 - IOG ACTIVIA DANONE MOR;;Produto;;9433;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;10613 - IOG V CAMP WH F VRM 140G;;Produto;;10613;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;11123 - IOG VIGOR GR ZERO 90G;;Produto;;11123;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;11198 - IOG LACFREE MOR 500G;;Produto;;11198;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;11496 - BEB LACT YOPRO WHEY 15G;;Produto;;11496;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;12336 - CR CHEES PHILAD LIG 150G;;Produto;;12336;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;12671 - IOG ACTIVIA DANONE POLP;;Produto;;12671;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;13039 - CHANTILLY VIGOR SPRAY 2;;Produto;;13039;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;13239 - MANTEIGA REAL PT 200G;;Produto;;13239;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;13491 - IOG ACT QUIN F VERM 170G;;Produto;;13491;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;14266 - MASSA PIZZA FRIGIDEIRA;;Produto;;14266;2026-08-25-00.19.48.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;14442 - IOG YOPRO ACAI BAN 160G;;Produto;;14442;2026-08-25-00.19.49.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;14588 - IOG V CAMP WH B CAN 140G;;Produto;;14588;2026-08-25-00.19.49.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
82954;4;R004-EMP.COHAMA;38394;3;331;331 - COMCARNE MATRIZ SAO LUIS;E;IP;14950 - IOG YOPRO POL NAT 160G;;Produto;;14950;2026-08-25-00.19.49.000000;oracle;Identificador da instância: 1;9;26.01.18;21260803835761000151550030000383941302717518
